roi,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224
204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.33660606279611427,,-0.08308643455609022,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08295722863635836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.22143233855768232,,,,,,,,,,,,,,,,,,,,-0.12633059851598602,,-0.2981730788964736,,-0.07746673423158457,,-0.13938469974137824,,-0.0031383712877696675,,-0.5363589859323643,,-0.0821877636174876,,-0.48151955122123974,,,,-0.7627494575809581,,-0.3320323231895647,,,,0.10240490564366153,,,,,,,,,,,,
205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.45382152505154044,,-0.13400529904788125,,-0.08122475843069558,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.018971907371415023,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.16262727491464188,,-0.14818110934022966,,0.2832985327156169,,-0.022960578209530163,,,,-0.2754817889112025,,-0.0751818849419584,,0.06003371463039446,,,,-0.22377806107809048,,0.08435736583972765,,,,,,,,,,,,,,,
206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.417774715393731,,,,,,,,,,,,,,,,-0.68992264988911,-0.7856202488542747,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.4869948375157313,0.09758738582943742,,,,,,,,,-0.38655582752016887,,-0.17438109376750757,,,,0.09099369234055955,,-0.6859468707327091,,,,-0.3045088681901716,,-0.7627494575809581,,,-0.23250990968784013,-0.12700828823332755,,-0.6625992829724708,,,,0.02123691032736483,,,,,,,,,,
207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.21607813716794905,,,,,,,,-0.27285150727229096,,,,,,,,,,,,,,,0.21338341429902846,-0.5388455610853502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23642477810186127,-0.7480518710883252,,,,,,,,,,-0.1957530956125583,,-0.19931193297256772,,,0.269166199585102,-0.03468949513020212,,-0.23433886087855155,,-0.8188687985574353,,-0.1466032338586934,,-0.22377806107809048,-0.23250990968784013,,,-0.43809941850801054,,,,,-1.1758583826966922,,,,-0.6319363307217124,,,,,,
208,,,-0.182196225498166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8310468855834929,,,,,,,,,,,,,,,,,,,,-0.1981157229265878,,-0.26659219441648874,-0.19134692922097676,-0.3298499471172687,,,,-0.31309065043323525,,-0.5246118234564623,,-0.25558009996353953,,,,,,-0.454335030469519,,,,-0.0013634896508628012,,,,-0.5450112030706925,-0.6745486305787793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.34785177714567006,-0.0865895843205052,,,,,,,,,,,,,,,0.08182735343068451,,-0.6090692213173483,,-0.23806821046316073,,,,-0.3320323231895647,,-0.12700828823332755,,,,-0.4429415384166237,,-0.3562135953809986,,-0.8833697872298344,,-0.0145279321108771,,,,,,,,
209,,0.09631131000515161,,,,,,,,-0.2744953701037577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.572024127361942,,0.11052397420499387,,,,,,,,,,,,,,,,,,-0.21349205841879576,,-0.1289988649707073,,,,,,0.057777134482229056,,-0.23481489876205278,,-0.5796945639676773,,,,,,,,,,,,,,-0.6062496903162214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.37160115525128545,,,,,,,,,,,,,,,,0.2398309136906426,,-0.4211422711187074,,-0.2848564578673779,,,,0.08435736583972765,,-0.43809941850801054,,,,,,,-0.5218490832757499,,,,-0.7769026236583195,,-0.8081279748006132,,,,
210,-0.013250668965648195,,0.0045739177894232345,,-0.02313843235820199,,0.08491222778513856,,-0.17453495876384126,,-0.06522718823049535,,,,-0.13293110522988294,,,,-0.053964777995506086,,-0.2723537149136547,,-0.7034838720838493,,0.052463993672166476,,,,,,,,,,,,-0.14130546681073494,,,,,,,,-0.04232964090686649,,,,-0.3248924842782357,,-0.03742270765647114,,0.03745549747789473,,-0.16343443203489386,,0.30915063104148766,,0.02551168879033159,,0.06097170959989858,,-1.2970456527956062,,-0.11240128555041187,,0.14512725973530985,,-1.2851460258817713,,0.35254694360069927,,-0.43104695040944424,,-0.1046877062301509,,0.15323597423016225,,-0.2313371020867619,,-0.22406469007552005,,-0.4746766799406631,,,,-0.40360427991877473,,,,,,-0.03115162556041598,,0.11295490773174763,,,,,,,,-1.3071533611686892,,,,,,,,,,,,,,,,,,,,,,-0.9121194588787126,,0.0485089058033875,,-0.4295234544333435,,-0.0976576121713019,,-0.07753666531594208,,-0.821922857383542,,0.05634473955967293,,-0.05403828864099513,,-0.29485625192000514,,-0.07084257710918589,,,,0.020028879628034017,,-0.10149155030807033,,-0.1951304958625826,,-0.6919716533185117,,0.08711347333235271,,,,-0.21501135755445036,,-0.2453842158814174,,-0.09450674925264135,,,,-0.5222376505238503,,-0.834641921612175,,0.03396159221406323,,0.04667026884693774,,-0.8207779113868219,,-0.588204710305991,,-0.05575992711670998,,-0.32847696509168456,,0.020984078557614215,,0.18616892994086953,,,,,,,,-0.8613701378081713,,,,,,-1.1743156499607403,,,,-0.6775599814136783,,,,-0.6625992829724708,,-0.4429415384166237,,,-0.209515396441578,-0.38985017912937103,-0.6179054222583831,0.02283643939188678,-0.5834484770156384,-0.31279587336744624,-0.2464152418727594,,,,,,,
211,0.09854886504750845,,0.2038469606101033,,-0.09631472950620809,,-0.037801757429043466,,-0.2536874245315031,,-0.08400631965511983,,-0.18550884024649775,,-0.08159518516911987,,-0.3172419197900997,,-0.30679139607454364,,-0.1246664023876929,,-0.4041875214965423,,,,-0.17658530475387954,,,,0.24806822515983354,,0.02483216511737428,,-0.6945698097538561,,0.290121323927675,,-0.2881961207719923,,0.040783740310615074,,-0.04166448494767692,,-0.012132058119521217,,0.1657460642179447,,0.2436765145306705,,0.17211631446650996,,-0.6221263583225338,,0.22051164472523263,,-0.6155252545486612,,-0.12261458719594066,,-0.9313289513425288,,-1.0720695891662937,,,,-0.2793249726433491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.02214561930704357,,,,-0.3305464950285276,,,,-0.27799399303803063,,,,-0.552673195913402,,-0.3165785353527296,,-0.7181193056301144,,,,-0.9398406384861407,,-0.40763749226095003,,,,-0.9425374377319894,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.209515396441578,,-0.7113196405645539,-0.2922454739460327,-0.0061785915278402955,,-0.03687739330242697,,,,,,,,
212,0.06923464072801218,,0.026444020907421383,,-0.07661847747163568,,-0.2581830284585322,,-0.1298379049583995,,-0.1501655338399829,,-0.2662093440737419,,-0.40629390172758795,,0.23724861210566264,,-0.03209334000671628,,-0.3860230976498956,,-0.23519883084687604,,-0.014101884738336927,,-0.3414612490782501,,,,0.07209406619542094,,-0.1337189091408606,,-0.24149553420824874,,-0.11400369929610553,,0.2366445248774898,,,,-0.33469038955035835,,-0.2760185898044218,,-0.06341997782498687,,-0.3792565870028202,,-0.20368662259937964,,-0.7741873774300272,,-0.4150314238981214,,-0.3990794422381992,,-0.5083486098042466,,0.026073758385029094,,-1.1085915871096659,,,,,,0.10818556210690226,,,,0.2923165902318067,,,,0.13774870683696253,,0.16196621788719567,,,,0.15176452668600476,,,,-0.02431453212967694,,,,,,,,-0.005365133862452689,,,,,,,,-0.11498568327095264,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6605962244228022,,,,-0.15762340263139746,,-0.042105970734906434,,,,,,-0.20579885436933756,,-0.29044820038685276,,,,,,,,,,-0.6481182505129219,,0.07159591482359719,,-1.1240953661895836,,-0.42315294450964047,,0.3392983256065171,,-0.12515252176671815,,0.04601520636741384,,-0.027006949086733078,,-0.31287171643441064,,-0.1590261258765457,,,,-0.8422143684716267,,-0.08094766505117558,,,,-0.9550662188143475,,,,-0.47271300586299597,,0.2352437008237585,,,,-0.8215755535121828,,,,,,-0.03755575382303178,,-1.0623474276739755,,-0.700831912236627,,0.10240490564366153,,,,-0.3562135953809986,,-0.38985017912937103,-0.7113196405645539,,-0.37325638424561935,-0.17091190080628732,-0.5913341176964363,0.17740326688615266,-0.01010125465955698,,,,,,,
213,,,,,,,0.21874733148124442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1093584277899552,,-0.06582163006000158,,-0.054478372590915355,,-0.666045805826678,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.07957208875484265,,,,,,-0.20474417934439712,,,,,,-0.3557940502450671,,,,,,-0.22346783237912418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6179054222583831,-0.2922454739460327,-0.37325638424561935,,-0.06396757856874281,,,,,,,,,,
214,-0.20581953695037286,-0.040708707617055584,-0.17650344990141076,-0.18575214888823843,-0.1169303455900499,-0.1430465622785411,-0.04245484590033429,0.10625336017087367,-0.02315198571630736,0.10054860826137921,,0.15350183670527945,,,-0.3325982601566585,-0.08777018483389509,,,,,-0.4949789956606336,0.21549115007117228,-0.12090624116552283,,-0.5502382232367795,0.14896096523539132,,,,,,,,,,,,,,,,,,,,,,,-0.021882969193604856,,0.08818823742183549,,-0.02213851316096087,,0.06918585066101426,-0.001751982430936342,0.12123500859908763,0.22549383091369662,-0.01554490644107248,-0.05381311717830756,,,,,,-0.036236376235586815,-0.4241574495772525,0.20179683578457072,,,,,0.1685276099959655,,,,,,,,,,,-0.12483087963104408,,,,0.24143285483731153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.9727404228784381,-0.3997723884649789,,-0.3558008835151316,,,-0.271005940414059,-0.36047328137088724,,,-0.2993383282406415,0.23033026522702482,-0.30565927942503685,,-0.18543003342695494,,-1.0241910024144694,,,,0.06447678008015967,,,,-0.17168227956275392,-0.17139911815637962,-0.7596301618120087,,,,0.22327499315507476,0.20849549652734084,,,,,-0.02206168054441161,-0.09382110345492092,0.10352762181183436,-0.21248651978531938,,,,,0.09026866030264018,,0.15341388905683012,-0.34814861616203807,-0.08174579995512955,-0.31394498248920916,,,0.030040133369749457,,,,,-0.17623042003594444,,,,,,,,,,,,,,,,,-1.8823790852003128,-0.2814529898672427,,,0.040631021825068836,-0.9031459664616175,,,0.02123691032736483,-1.1758583826966922,-0.8833697872298344,-0.5218490832757499,0.02283643939188678,-0.0061785915278402955,-0.17091190080628732,-0.06396757856874281,,,-0.10616252371049636,0.1319326072508379,0.003177226045939739,0.009073965010441129,-0.1643605620323248,0.14266845267345157,,,
215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.7743500348170151,,,,,,,,,,,,,,-0.48423933845737904,,,,,,,,,,-0.44832226954661175,,0.17901616417864522,,,,,,,,-0.6474554920981012,,0.2242981384277552,,,,-0.36585460488597915,,-0.4588625827779266,,-0.5747845309477307,,-0.39494447158762197,,,,-0.2903048423455559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.06601412218878519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00920258520613807,,,,,,,,,,,,,,-0.5869307408524864,,-0.37792875488244254,,,,,,,,,,,,,,-0.5834484770156384,,-0.5913341176964363,,,,,,,,,,,,
216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2066575013029119,,,,,,,,,,,,-0.004851820865066583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.00460645724608442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.1968244244330122,,,,,,-0.0145279321108771,,-0.31279587336744624,-0.03687739330242697,0.17740326688615266,,-0.10616252371049636,,,,,,,,,,
217,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.023055616583817926,,,,-0.21345567262719295,,-0.18209360186771256,,-0.2680554720101492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.07639665724161952,,,,,,,,,,,,,,,,,,,,,,,,-0.2464152418727594,,-0.01010125465955698,,0.1319326072508379,,,,,,,,,,
218,,0.01940806632665398,,-0.0655359950633592,,-0.0025064729407382855,,-0.06869216208132868,,-0.0522851804777629,,0.1843355129713791,,,,0.018838011027396274,,,,-0.11047990371021857,,-0.095648091968479,,-0.6628259327328759,,0.18561773266070372,,,,,,,,,,,,,,,,,,,,-0.4596250913752424,,,,-0.21253176926483033,,0.11757354069745589,,0.12728389183783073,,-0.3847156399287801,,-1.0231496281073986,,-0.17042301187738396,,,,,,-0.08017951800686991,,-0.21021047925714917,,-0.0931497845067809,,-0.2159868792660654,,-0.3189262422879267,,0.17852531293667284,,0.20160604469235674,,,,-0.24305797825270203,,0.07454145812857843,,,,0.12497314538353481,,,,,,-0.005990783563352248,,0.2800159066920086,,,,,,,,0.41059352391259735,,,,,,,,,,,,,,,,,,,,,,-0.29805930718341944,,0.08914230435170119,,,,-0.17916634327610567,,-0.4503454347814972,,-0.5111841082765158,,,,,,,,,,,,-0.6713923126325428,,-0.3475932323994561,,-0.1302013789607328,,0.1250364951890533,,-0.22171098500206812,,,,,,-0.25557546062772624,,0.06591660360106202,,,,,,-0.19790299235126566,,-0.3345897133174706,,-0.3996112312315403,,-0.10504090036721263,,0.1343006866224643,,,,-0.627372353440108,,0.12552015818306558,,,,,,0.08760526386310778,,,,-0.2001077475008709,,,,,,-0.15676009209260586,,,,-0.2484056297461511,,,,-0.6319363307217124,,-0.7769026236583195,,,,,0.003177226045939739,,,,,0.014465176279124909,-0.3321815217334442,-0.2948057588710141,-0.07559459145424094,-0.286371519227677,
219,,0.3481452102977545,,-0.5343758002604388,,-0.07696268015216372,,0.2663557221226691,,-0.03238919287133742,,-0.00915622933791616,,0.12519115383700805,,0.1407774635533754,,-0.26845063638102595,,0.03617562314426146,,-0.08722321645071063,,-0.4419607331499209,,-0.07717936070027041,,-0.12181326292321523,,,,,,-0.29222938360374523,,0.22215862013673848,,-0.11304604585708677,,0.1332841081400815,,0.12795220781737102,,0.19333051649663063,,-0.2894512767151162,,0.022623282870500715,,-0.03090256757601106,,0.34464472954899067,,-0.04194214868595591,,-0.06940699607862746,,0.010941643067934947,,0.11552718711595118,,0.32369226173144805,,0.23915485441522955,,,,-0.07491343622890331,,,,,,,,,,,,,,,,-0.24349179352388167,,,,,,,,,,,,-0.002910435949788874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.301206025160506,,-0.1050778064634483,,,,-0.1896374065131635,,-0.02610164715932169,,0.1995947011399233,,,,-0.11994522427377512,,-0.5667090116497568,,-0.3563023905732557,,,,-0.15352249535395646,,-0.5049414266469388,,,,-0.21584379010360746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.009073965010441129,,,,0.014465176279124909,,-0.011924041551053059,-0.25951186698390627,,-0.09087580620805735,
220,,0.0427150659048789,,0.06479985718039574,,-0.12557826994888113,,-0.09661565271127329,,-0.08427258170409596,,-0.00968689153114799,,0.029706753416754973,,-0.30903072999933495,,,,-0.2940476879055646,,-0.37174576618965555,,0.269669644355958,,-0.32336061097303254,,-0.10985804284318974,,,,,,0.09966075769844807,,0.012385552411309366,,0.18336892659493012,,,,,,0.005252508407138254,,-0.159108111417267,,-0.7614160717933033,,-0.09287574087745136,,0.002568208262339765,,0.011611330871393075,,-0.40942752337211713,,-0.6074133078827268,,-0.29229285615329775,,0.48447873884872256,,,,,,-0.03565226334851002,,0.17250067868689642,,-0.05565866185709385,,0.1400323446805672,,,,0.07598540524200378,,,,-0.10037460372718975,,0.22012597500137696,,,,-0.11590508547693838,,,,,,0.16682674654107782,,0.35862788834426856,,,,,,,,0.08383724326811126,,,,,,,,,,,,,,,,,,,,,,-0.27822805037014947,,-0.8000577640804127,,,,-0.3277591615074731,,,,-0.5541300832818564,,-0.04187461538078269,,,,,,,,-0.22071137474861113,,,,-1.7257937098083014,,,,,,-0.4008358433108431,,-0.16421618586111505,,,,-0.41539403881499304,,0.5755364070707022,,-0.07310022075714101,,,,-0.06687453134793905,,-0.08030600620798728,,0.04212198452623047,,,,0.08585638732511602,,-0.44896658637553655,,,,,,,,,,-0.21892586502458036,,,,,,-0.42659252716737484,,,,-0.4660147355813168,,0.09691889173207555,,-0.4200950968683593,,,,,,-0.8081279748006132,,,,,-0.1643605620323248,,,,-0.3321815217334442,-0.011924041551053059,,-0.474011911574585,0.03179193525505864,-0.06462624532514534,-0.17791755385417374
221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.8206349838113983,,-1.0812360845297728,,0.09894021117824488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.32940720222747805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.14266845267345157,,,,-0.2948057588710141,-0.25951186698390627,-0.474011911574585,,,,
222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.08117940704087874,,,,,,,,,,,,,,-0.37721871077380675,,,,,,,,,,-0.4494294579943679,,-0.08165206175197474,,,,,,,,-0.14998675894040567,,0.035974012094868286,,,,-0.3108495924976717,,-0.46290923777807785,,-0.3993071238927893,,,,,,-0.9457245551691775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.6100594997059485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.35503214414320555,,,,,,,,-0.15885102408334853,,,,,,0.051172134905824465,,-0.5978316928603448,,,,,,,,,,,,,,,,,,,,,-0.07559459145424094,,0.03179193525505864,,,,
223,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.05261850219013443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.286371519227677,-0.09087580620805735,-0.06462624532514534,,,,
224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.23044326860452705,,,,-0.6490548797023198,,-0.41346067018555077,,-0.28049267222881663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.17791755385417374,,,,
